gene_id	PreFe_reads	T2_reads	T12_reads	T42_reads	gene_length	gene_product_name	COG	Pfam	Tigrfam	Enzyme	KO	IMG_Term	count_transmembrane_helices	count_hememotif_CXXCH	count_hememotif_CXXXCH	scaffold_id	start_coord	end_coord	strand 
2264877191	206	159	28	50	1209	paraquat-inducible protein A	COG2995 - Uncharacterized paraquat-inducible protein A<br/><br/>	pfam04403 - PqiA<br/><br/>			KO:K03808 - pqiA; paraquat-inducible protein A<br/><br/>		8	0	0	2264867522	17062	18270	-
2264877192	18	23	6	8	219	hypothetical protein								0	0	2264867522	19011	19229	-
2264877193	30	17	4	14	141	hypothetical protein							1	0	0	2264867523	1	141	+
2264877194	171	96	16	43	288	Protein of unknown function (DUF2442)		pfam10387 - DUF2442<br/><br/>						0	0	2264867523	156	443	-
2264877195	327	140	36	115	435	NADH:ubiquinone oxidoreductase subunit 2 (chain N)		pfam00361 - Proton_antipo_M<br/><br/>		EC:1.6.5.3 - NADH:ubiquinone reductase (H(+)-translocating).<br/><br/>	KO:K00343 - nuoN; NADH-quinone oxidoreductase subunit N [EC:1.6.5.3]<br/><br/>		3	0	0	2264867523	557	991	-
2264877196	500	205	32	148	1053	NADH dehydrogenase subunit N	COG1007 - NADH:ubiquinone oxidoreductase subunit 2 (chain N)<br/><br/>	pfam00361 - Proton_antipo_M<br/><br/>	"TIGR01770 - proton-translocating NADH-quinone oxidoreductase, chain N<br/><br/>"	EC:1.6.5.3 - NADH:ubiquinone reductase (H(+)-translocating).<br/><br/>	KO:K00343 - nuoN; NADH-quinone oxidoreductase subunit N [EC:1.6.5.3]<br/><br/>	5541 - NADH dehydrogenase subunit N (EC 1.6.5.3)<br/><br/>	11	0	0	2264867523	1037	2089	+
2264877197	423	167	26	129	933	"proton-translocating NADH-quinone oxidoreductase, chain M"		pfam00361 - Proton_antipo_M<br/><br/>	"TIGR01972 - proton-translocating NADH-quinone oxidoreductase, chain M<br/><br/>"	EC:1.6.5.3 - NADH:ubiquinone reductase (H(+)-translocating).<br/><br/>	KO:K00342 - nuoM; NADH-quinone oxidoreductase subunit M [EC:1.6.5.3]<br/><br/>		9	0	0	2264867523	2086	3018	-
2264877198	972	611	124	264	1968	NADH dehydrogenase subunit L	"COG1009 - NADH:ubiquinone oxidoreductase subunit 5 (chain L)/Multisubunit Na+/H+ antiporter, MnhA subunit<br/><br/>"	pfam00662 - Proton_antipo_N<br/><br/>pfam00361 - Proton_antipo_M<br/><br/>	"TIGR01974 - proton-translocating NADH-quinone oxidoreductase, chain L<br/><br/>"	EC:1.6.5.3 - NADH:ubiquinone reductase (H(+)-translocating).<br/><br/>	KO:K00341 - nuoL; NADH-quinone oxidoreductase subunit L [EC:1.6.5.3]<br/><br/>	5539 - NADH dehydrogenase subunit L (EC 1.6.5.3)<br/><br/>	16	0	0	2264867523	3028	4995	-
2264877199	142	95	24	41	306	NADH dehydrogenase subunit K	COG0713 - NADH:ubiquinone oxidoreductase subunit 11 or 4L (chain K)<br/><br/>	pfam00420 - Oxidored_q2<br/><br/>		EC:1.6.5.3 - NADH:ubiquinone reductase (H(+)-translocating).<br/><br/>	KO:K00340 - nuoK; NADH-quinone oxidoreductase subunit K [EC:1.6.5.3]<br/><br/>	5538 - NADH dehydrogenase subunit K (EC 1.6.5.3)<br/><br/>	3	0	0	2264867523	5024	5329	-
2264877200	312	205	25	85	591	NADH-quinone oxidoreductase subunit J	COG0839 - NADH:ubiquinone oxidoreductase subunit 6 (chain J)<br/><br/>	pfam00499 - Oxidored_q3<br/><br/>		EC:1.6.5.3 - NADH:ubiquinone reductase (H(+)-translocating).<br/><br/>	KO:K00339 - nuoJ; NADH-quinone oxidoreductase subunit J [EC:1.6.5.3]<br/><br/>		5	0	0	2264867523	5326	5916	-
2264877201	322	188	36	116	489	NADH dehydrogenase subunit I	COG1143 - Formate hydrogenlyase subunit 6/NADH:ubiquinone oxidoreductase 23 kD subunit (chain I)<br/><br/>	pfam12838 - Fer4_7<br/><br/>	"TIGR01971 - NADH-quinone oxidoreductase, chain I<br/><br/>"	EC:1.6.5.3 - NADH:ubiquinone reductase (H(+)-translocating).<br/><br/>	KO:K00338 - nuoI; NADH-quinone oxidoreductase subunit I [EC:1.6.5.3]<br/><br/>	5536 - NADH dehydrogenase subunit I (EC 1.6.5.3)<br/><br/>		0	0	2264867523	5942	6430	-
2264877202	522	380	74	138	1062	NADH dehydrogenase subunit H	COG1005 - NADH:ubiquinone oxidoreductase subunit 1 (chain H)<br/><br/>	pfam00146 - NADHdh<br/><br/>		EC:1.6.5.3 - NADH:ubiquinone reductase (H(+)-translocating).<br/><br/>	KO:K00337 - nuoH; NADH-quinone oxidoreductase subunit H [EC:1.6.5.3]<br/><br/>	5535 - NADH dehydrogenase subunit H (EC 1.6.5.3)<br/><br/>	8	0	0	2264867523	6435	7496	-
2264877203	2019	1821	415	623	2343	NADH dehydrogenase subunit G	COG1034 - NADH dehydrogenase/NADH:ubiquinone oxidoreductase 75 kD subunit (chain G)<br/><br/>	pfam00384 - Molybdopterin<br/><br/>pfam10588 - NADH-G_4Fe-4S_3<br/><br/>pfam04879 - Molybdop_Fe4S4<br/><br/>pfam13510 - Fer2_4<br/><br/>	"TIGR01973 - NADH-quinone oxidoreductase, chain G<br/><br/>"	EC:1.6.5.3 - NADH:ubiquinone reductase (H(+)-translocating).<br/><br/>	KO:K00336 - nuoG; NADH-quinone oxidoreductase subunit G [EC:1.6.5.3]<br/><br/>	5534 - NADH dehydrogenase subunit G (EC 1.6.5.3)<br/><br/>		0	0	2264867523	7498	9840	-
2264877204	957	750	154	304	1278	NADH dehydrogenase subunit F	"COG1894 - NADH:ubiquinone oxidoreductase, NADH-binding 51 kD subunit (chain F)<br/><br/>"	pfam10531 - SLBB<br/><br/>pfam01512 - Complex1_51K<br/><br/>pfam10589 - NADH_4Fe-4S<br/><br/>	"TIGR01959 - NADH-quinone oxidoreductase, F subunit<br/><br/>"	EC:1.6.5.3 - NADH:ubiquinone reductase (H(+)-translocating).<br/><br/>	KO:K00335 - nuoF; NADH-quinone oxidoreductase subunit F [EC:1.6.5.3]<br/><br/>	5532 - NADH dehydrogenase subunit F (EC 1.6.5.3)<br/><br/>		0	0	2264867523	9837	11114	-
2264877205	375	310	52	108	528	NADH-quinone oxidoreductase subunit E	COG1905 - NADH:ubiquinone oxidoreductase 24 kD subunit (chain E)<br/><br/>	pfam01257 - 2Fe-2S_thioredx<br/><br/>	"TIGR01958 - NADH-quinone oxidoreductase, E subunit<br/><br/>"	EC:1.6.99.3 - NADH dehydrogenase.<br/><br/>EC:1.6.5.3 - NADH:ubiquinone reductase (H(+)-translocating).<br/><br/>	KO:K00334 - nuoE; NADH-quinone oxidoreductase subunit E [EC:1.6.5.3]<br/><br/>KO:K03943 - NDUFV2; NADH dehydrogenase (ubiquinone) flavoprotein 2 [EC:1.6.5.3 1.6.99.3]<br/><br/>			0	0	2264867523	11111	11638	-
2264877206	940	650	129	277	1179	NADH dehydrogenase subunit D	COG0649 - NADH:ubiquinone oxidoreductase 49 kD subunit (chain D)<br/><br/>	pfam00346 - Complex1_49kDa<br/><br/>	"TIGR01962 - NADH dehydrogenase I, D subunit<br/><br/>"	EC:1.6.5.3 - NADH:ubiquinone reductase (H(+)-translocating).<br/><br/>	KO:K00333 - nuoD; NADH-quinone oxidoreductase subunit D [EC:1.6.5.3]<br/><br/>	5530 - NADH dehydrogenase subunit D (EC 1.6.5.3)<br/><br/>	1	0	0	2264867523	11635	12813	-
2264877207	511	391	78	210	606	NADH dehydrogenase subunit C	COG0852 - NADH:ubiquinone oxidoreductase 27 kD subunit (chain C)<br/><br/>	pfam00329 - Complex1_30kDa<br/><br/>	"TIGR01961 - NADH (or F420H2) dehydrogenase, subunit C<br/><br/>"	EC:1.6.5.3 - NADH:ubiquinone reductase (H(+)-translocating).<br/><br/>	KO:K00332 - nuoC; NADH-quinone oxidoreductase subunit C [EC:1.6.5.3]<br/><br/>	5529 - NADH dehydrogenase subunit C (EC 1.6.5.3)<br/><br/>		0	0	2264867523	12806	13411	-
2264877208	376	215	34	127	477	NADH dehydrogenase subunit B	COG0377 - NADH:ubiquinone oxidoreductase 20 kD subunit (chhain B) or related Fe-S oxidoreductase<br/><br/>	pfam01058 - Oxidored_q6<br/><br/>	"TIGR01957 - NADH-quinone oxidoreductase, B subunit<br/><br/>"	EC:1.6.5.3 - NADH:ubiquinone reductase (H(+)-translocating).<br/><br/>	KO:K00331 - nuoB; NADH-quinone oxidoreductase subunit B [EC:1.6.5.3]<br/><br/>	5528 - NADH dehydrogenase subunit B (EC 1.6.5.3)<br/><br/>		0	0	2264867523	13421	13897	-
2264877209	363	172	44	122	372	NADH dehydrogenase subunit A	COG0838 - NADH:ubiquinone oxidoreductase subunit 3 (chain A)<br/><br/>	pfam00507 - Oxidored_q4<br/><br/>		EC:1.6.5.3 - NADH:ubiquinone reductase (H(+)-translocating).<br/><br/>	KO:K00330 - nuoA; NADH-quinone oxidoreductase subunit A [EC:1.6.5.3]<br/><br/>	5527 - NADH dehydrogenase subunit A (EC 1.6.5.3)<br/><br/>	3	0	0	2264867523	13888	14259	-
2264877210	128	151	25	58	339	Response regulator containing a CheY-like receiver domain and an HTH DNA-binding domain		pfam00072 - Response_reg<br/><br/>			"KO:K11624 - ydfI; two-component system, NarL family, response regulator YdfI<br/><br/>KO:K02282 - cpaE, tadZ; pilus assembly protein CpaE<br/><br/>"			0	0	2264867523	14641	14979	+
2264877211	143	159	34	52	312	hypothetical protein		pfam12773 - DZR<br/><br/>						0	0	2264867523	14976	15287	+
2264877212	332	313	67	104	1692	type IV pilus assembly protein PilB	COG2804 - Type II secretory pathway ATPase GspE/PulE or T4P pilus assembly pathway ATPase PilB<br/><br/>	pfam00437 - T2SSE<br/><br/>pfam05157 - T2SSE_N<br/><br/>			KO:K02652 - pilB; type IV pilus assembly protein PilB<br/><br/>			0	0	2264867523	15284	16975	+
2264877213	155	151	39	36	735	tRNA-Thr(GGU) m(6)t(6)A37 methyltransferase TsaA	COG1720 - tRNA (Thr-GGU) A37 N-methylase<br/><br/>	pfam01980 - UPF0066<br/><br/>	TIGR00104 - tRNA-Thr(GGU) m(6)t(6)A37 methyltransferase TsaA<br/><br/>					0	0	2264867523	16962	17696	+
2264877214	179	155	48	55	885	protein of unknown function (DUF4438)		pfam14505 - DUF4438<br/><br/>						0	0	2264867523	17686	18570	+
2264877215	187	177	42	61	819	nitrilase	COG0388 - Predicted amidohydrolase<br/><br/>	pfam00795 - CN_hydrolase<br/><br/>		EC:3.5.5.1 - Nitrilase.<br/><br/>	KO:K01501 - E3.5.5.1; nitrilase [EC:3.5.5.1]<br/><br/>			0	0	2264867523	18567	19385	+
2264877216	98	87	24	25	501	L-asparaginase		pfam00710 - Asparaginase<br/><br/>		EC:3.5.1.1 - Asparaginase.<br/><br/>	"KO:K01424 - E3.5.1.1, ansA, ansB; L-asparaginase [EC:3.5.1.1]<br/><br/>"			0	0	2264867523	19362	19862	-
2264877217	234	185	50	53	1302	integron integrase	COG4974 - Site-specific recombinase XerD<br/><br/>	pfam00589 - Phage_integrase<br/><br/>pfam13495 - Phage_int_SAM_4<br/><br/>	TIGR02249 - integron integrase<br/><br/>					0	0	2264867524	440	1741	+
2264877218	38	39	4	10	156	Uncharacterized protein YuzE	COG5428 - Uncharacterized protein YuzE<br/><br/>	pfam10049 - DUF2283<br/><br/>						0	0	2264867524	2230	2385	-
2264877219	1388	1306	285	426	6576	PfaB family protein		pfam00109 - ketoacyl-synt<br/><br/>pfam02801 - Ketoacyl-synt_C<br/><br/>pfam16197 - KAsynt_C_assoc<br/><br/>pfam00698 - Acyl_transf_1<br/><br/>pfam07977 - FabA<br/><br/>	TIGR02816 - PfaB family protein<br/><br/>					0	0	2264867524	2431	9006	-
2264877220	880	770	189	245	2724	Acyl carrier protein	COG0236 - Acyl carrier protein<br/><br/>	pfam08659 - KR<br/><br/>pfam00550 - PP-binding<br/><br/>pfam14765 - PS-DH<br/><br/>						0	0	2264867524	8999	11722	-
2264877221	1280	1047	452	547	3564	polyketide-type polyunsaturated fatty acid synthase PfaA	COG3321 - Acyl transferase domain in polyketide synthase (PKS) enzymes<br/><br/>	pfam00698 - Acyl_transf_1<br/><br/>pfam00109 - ketoacyl-synt<br/><br/>pfam02801 - Ketoacyl-synt_C<br/><br/>pfam16197 - KAsynt_C_assoc<br/><br/>pfam00550 - PP-binding<br/><br/>	TIGR02813 - polyketide-type polyunsaturated fatty acid synthase PfaA<br/><br/>					0	0	2264867524	12249	15812	-
2264877222	195	142	41	57	1608	PfaD family protein	"COG2070 - NAD(P)H-dependent flavin oxidoreductase YrpB, nitropropane dioxygenase family<br/><br/>"	pfam03060 - NMO<br/><br/>	TIGR02814 - PfaD family protein<br/><br/>					0	0	2264867524	15809	17416	-
2264877223	61	72	17	28	723	hypothetical protein								0	0	2264867524	17883	18605	-
2264877224	41	59	10	12	234	hypothetical protein								0	0	2264867525	92	325	-
2264877225	171	168	42	51	948	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases	COG0664 - cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases<br/><br/>	pfam00027 - cNMP_binding<br/><br/>						0	0	2264867525	318	1265	-
2264877226	377	363	79	107	2145	hypothetical protein	"COG1331 - Uncharacterized conserved protein YyaL, SSP411 family, contains thoiredoxin and six-hairpin glycosidase-like domains<br/><br/>"	pfam03190 - Thioredox_DsbH<br/><br/>			KO:K06888 - K06888; uncharacterized protein<br/><br/>			1	0	2264867525	1268	3412	-
2264877227	657	536	105	208	2196	Serine/threonine protein kinase	COG0515 - Serine/threonine protein kinase<br/><br/>	pfam00069 - Pkinase<br/><br/>						0	0	2264867525	3629	5824	-
2264877228	22	11	4	7	88	(tRNA )								0	0	2264867525	6045	6132	+
2264877229	361	306	46	100	1323	phosphomannomutase / phosphoglucomutase	COG1109 - Phosphomannomutase<br/><br/>	pfam02880 - PGM_PMM_III<br/><br/>pfam02879 - PGM_PMM_II<br/><br/>pfam00408 - PGM_PMM_IV<br/><br/>pfam02878 - PGM_PMM_I<br/><br/>		"EC:5.4.2.8 - Phosphomannomutase.<br/><br/>EC:5.4.2.2 - Phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent).<br/><br/>"	KO:K15778 - pmm-pgm; phosphomannomutase / phosphoglucomutase [EC:5.4.2.8 5.4.2.2]<br/><br/>			0	0	2264867525	6290	7612	+
2264877230	526	427	95	116	1173	"two-component system, sensor histidine kinase RegB"	COG0642 - Signal transduction histidine kinase<br/><br/>	pfam02518 - HATPase_c<br/><br/>		EC:2.7.13.3 - Histidine kinase.<br/><br/>	"KO:K15011 - regB, regS, actS; two-component system, sensor histidine kinase RegB [EC:2.7.13.3]<br/><br/>"		4	0	0	2264867525	7683	8855	+
2264877231	316	215	49	85	531	"two-component system, response regulator RegA"	"COG4567 - Two-component response regulator, ActR/RegA family, consists of REC and Fis-type HTH domains<br/><br/>"	pfam00072 - Response_reg<br/><br/>pfam02954 - HTH_8<br/><br/>			"KO:K15012 - regA, regR, actR; two-component system, response regulator RegA<br/><br/>"			0	0	2264867525	8848	9378	+
2264877232	1350	853	172	340	1035	cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases		pfam00027 - cNMP_binding<br/><br/>						0	0	2264867525	9441	10475	-
2264877233	115	153	29	37	513	shikimate kinase	COG0703 - Shikimate kinase<br/><br/>	pfam01202 - SKI<br/><br/>		EC:2.7.1.71 - Shikimate kinase.<br/><br/>	"KO:K00891 - E2.7.1.71, aroK, aroL; shikimate kinase [EC:2.7.1.71]<br/><br/>"	339 - shikimate kinase (EC 2.7.1.71)<br/><br/>		0	0	2264867525	10857	11369	+
2264877234	156	215	37	69	1257	23S rRNA m(5)U-1939 methyltransferase	"COG2265 - tRNA/tmRNA/rRNA uracil-C5-methylase, TrmA/RlmC/RlmD family<br/><br/>"		TIGR00479 - 23S rRNA (uracil-5-)-methyltransferase RumA<br/><br/>	EC:2.1.1.190 - 23S rRNA (uracil(1939)-C(5))-methyltransferase.<br/><br/>	KO:K03215 - rumA; 23S rRNA (uracil1939-C5)-methyltransferase [EC:2.1.1.190]<br/><br/>	5229 - 23S rRNA m(5)U-1939 methyltransferase (EC 2.1.1.190)<br/><br/>		0	0	2264867525	11356	12612	+
2264877235	60	69	17	32	1506	peptide/nickel transport system substrate-binding protein	"COG0747 - ABC-type transport system, periplasmic component<br/><br/>"	pfam00496 - SBP_bac_5<br/><br/>			KO:K02035 - ABC.PE.S; peptide/nickel transport system substrate-binding protein<br/><br/>			0	0	2264867525	12600	14105	+
2264877236	68	48	17	31	1065	"phosphate ABC transporter substrate-binding protein, PhoT family"	"COG0226 - ABC-type phosphate transport system, periplasmic component<br/><br/>"	pfam12849 - PBP_like_2<br/><br/>			KO:K02040 - pstS; phosphate transport system substrate-binding protein<br/><br/>	"5783 - phosphate ABC transporter substrate-binding protein, PhoT family (TC 3.A.1.7.1)<br/><br/>"		0	0	2264867525	14457	15521	-
2264877237	422	450	90	215	1215	aspartate aminotransferase	COG0436 - Aspartate/methionine/tyrosine aminotransferase<br/><br/>	pfam00155 - Aminotran_1_2<br/><br/>		EC:2.6.1.1 - Aspartate transaminase.<br/><br/>	KO:K00812 - aspB; aspartate aminotransferase [EC:2.6.1.1]<br/><br/>			0	0	2264867525	15731	16945	+
2264877238	350	283	59	129	963	hypothetical protein	"COG0354 - Folate-binding Fe-S cluster repair protein YgfZ, possible role in tRNA modification<br/><br/>"	pfam01571 - GCV_T<br/><br/>	TIGR03317 - folate-binding protein YgfZ<br/><br/>		KO:K06980 - ygfZ; tRNA-modifying protein YgfZ<br/><br/>			0	0	2264867525	16890	17852	+
2264877239	154	123	38	51	1521	Predicted flavoprotein CzcO associated with the cation diffusion facilitator CzcD	COG2072 - Predicted flavoprotein CzcO associated with the cation diffusion facilitator CzcD<br/><br/>	pfam00743 - FMO-like<br/><br/>						0	0	2264867526	3	1523	+
2264877240	55	53	19	39	753	Protein of unknown function (DUF4197)		pfam13852 - DUF4197<br/><br/>						0	0	2264867526	1545	2297	+
2264877241	39	19	3	18	609	hypothetical protein							6	0	0	2264867526	2524	3132	-
2264877242	71	77	18	33	2307	Predicted membrane protein (DUF2339)		pfam10101 - DUF2339<br/><br/>					18	0	0	2264867526	3309	5615	-
2264877243	92	89	24	37	1356	replicative DNA helicase	COG0305 - Replicative DNA helicase<br/><br/>	pfam00772 - DnaB<br/><br/>pfam03796 - DnaB_C<br/><br/>	TIGR00665 - replicative DNA helicase<br/><br/>	EC:3.6.4.12 - DNA helicase.<br/><br/>	KO:K02314 - dnaB; replicative DNA helicase [EC:3.6.4.12]<br/><br/>			0	0	2264867526	5686	7041	-
2264877244	158	114	31	62	450	LSU ribosomal protein L9P	COG0359 - Ribosomal protein L9<br/><br/>	pfam01281 - Ribosomal_L9_N<br/><br/>pfam03948 - Ribosomal_L9_C<br/><br/>	TIGR00158 - ribosomal protein L9<br/><br/>		"KO:K02939 - RP-L9, MRPL9, rplI; large subunit ribosomal protein L9<br/><br/>"	225 - LSU ribosomal protein L9P<br/><br/>		0	0	2264867526	7176	7625	-
2264877245	436	304	72	125	993	Predicted membrane protein (DUF2232)		pfam09991 - DUF2232<br/><br/>					8	0	0	2264867526	7710	8702	-
2264877246	174	206	50	91	345	SSU ribosomal protein S18P	COG0238 - Ribosomal protein S18<br/><br/>	pfam01084 - Ribosomal_S18<br/><br/>	TIGR00165 - ribosomal protein S18<br/><br/>		"KO:K02963 - RP-S18, MRPS18, rpsR; small subunit ribosomal protein S18<br/><br/>"	332 - SSU ribosomal protein S18P<br/><br/>		0	0	2264867526	8734	9078	-
2264877247	258	329	79	145	309	hypothetical protein								0	0	2264867526	9104	9412	-
2264877248	324	318	73	178	495	small subunit ribosomal protein S6	COG0360 - Ribosomal protein S6<br/><br/>	pfam01250 - Ribosomal_S6<br/><br/>	TIGR00166 - ribosomal protein S6<br/><br/>		"KO:K02990 - RP-S6, MRPS6, rpsF; small subunit ribosomal protein S6<br/><br/>"			0	0	2264867526	9421	9915	-
2264877249	38	32	2	11	300	hypothetical protein								0	0	2264867526	10185	10484	+
2264877250	352	282	50	85	1914	"6,7-dimethyl-8-ribityllumazine synthase"	"COG0054 - 6,7-dimethyl-8-ribityllumazine synthase (Riboflavin synthase beta chain)<br/><br/>"	pfam00885 - DMRL_synthase<br/><br/>	"TIGR00114 - 6,7-dimethyl-8-ribityllumazine synthase<br/><br/>"			"568 - 6,7-dimethyl-8-ribityllumazine synthase (EC 2.5.1.78)<br/><br/>"		0	0	2264867526	10518	12431	+
2264877251	412	312	53	98	477	NusB antitermination factor	COG0781 - Transcription termination factor NusB<br/><br/>	pfam01029 - NusB<br/><br/>	TIGR01951 - transcription antitermination factor NusB<br/><br/>		KO:K03625 - nusB; N utilization substance protein B<br/><br/>	2230 - NusB antitermination factor<br/><br/>		0	0	2264867526	12424	12900	+
2264877252	112	54	16	31	252	protein of unknown function (DUF4160)		pfam13711 - DUF4160<br/><br/>						0	0	2264867526	13123	13374	+
2264877253	191	104	17	60	318	Protein of unknown function (DUF2442)		pfam10387 - DUF2442<br/><br/>						0	0	2264867526	13377	13694	+
2264877254	360	208	37	108	663	hypothetical protein	"COG3132 - Uncharacterized conserved protein YceH, UPF0502 family<br/><br/>"	pfam04337 - DUF480<br/><br/>			KO:K09915 - K09915; uncharacterized protein<br/><br/>			0	0	2264867526	13687	14349	+
2264877255	409	289	65	91	519	adenosylcobinamide kinase /adenosylcobinamide-phosphate guanylyltransferase	COG2087 - Adenosyl cobinamide kinase/adenosyl cobinamide phosphate guanylyltransferase<br/><br/>	pfam02283 - CobU<br/><br/>		EC:2.7.1.156 - Adenosylcobinamide kinase.<br/><br/>EC:2.7.7.62 - Adenosylcobinamide-phosphate guanylyltransferase.<br/><br/>	"KO:K02231 - cobP, cobU; adenosylcobinamide kinase / adenosylcobinamide-phosphate guanylyltransferase [EC:2.7.1.156 2.7.7.62]<br/><br/>"	1789 - adenosylcobinamide kinase (EC 2.7.1.156)<br/><br/>1809 - adenosylcobinamide-phosphate guanylyltransferase (EC 2.7.7.62)<br/><br/>		0	0	2264867526	14339	14857	+
2264877256	356	222	62	86	1110	hypothetical protein							3	0	0	2264867526	14863	15972	+
2264877257	288	164	58	64	1476	HAMP domain-containing protein	COG0642 - Signal transduction histidine kinase<br/><br/>	pfam00672 - HAMP<br/><br/>pfam00512 - HisKA<br/><br/>pfam02518 - HATPase_c<br/><br/>	TIGR01386 - heavy metal sensor kinase<br/><br/>				2	0	0	2264867526	15973	17448	+
2264877258	116	2845	711	1149	1920	molecular chaperone HtpG	"COG0326 - Molecular chaperone, HSP90 family<br/><br/>"	pfam00183 - HSP90<br/><br/>pfam02518 - HATPase_c<br/><br/>			"KO:K04079 - htpG, HSP90A; molecular chaperone HtpG<br/><br/>"			0	0	2264867527	64	1983	-
